scorer,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,Tail,Tail,Tail,Body1,Body1,Body1,Body2,Body2,Body2,Body3,Body3,Body3,Head,Head,Head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3001,107.981,1627.999,0.04100000113248825,,,,,,,83.631,1588.244,0.054999999701976776,865.742,1756.288,0.9929999709129333
3002,107.995,1628.008,0.06300000101327896,,,,,,,83.681,1588.392,0.20499999821186066,179.366,836.424,0.996999979019165
3003,108.0,1628.014,0.04399999976158142,,,,,,,83.681,1588.392,0.20100000500679016,179.366,836.424,0.996999979019165
3004,108.019,1628.017,0.07199999690055847,,,,,,,83.681,1588.427,0.3100000023841858,179.366,836.424,0.9980000257492065
3005,,,,,,,,,,83.681,1588.47,0.07199999690055847,179.046,836.621,0.9980000257492065
3006,,,,,,,,,,,,,179.046,837.259,0.9980000257492065
3007,,,,,,,,,,75.977,1580.31,0.02800000086426735,179.427,837.319,0.996999979019165
3008,,,,,,,,,,76.32,1588.062,0.07699999958276749,179.752,837.319,0.996999979019165
3009,,,,,,,,,,83.507,1588.46,0.06199999898672104,179.79,837.319,0.9980000257492065
3010,,,,,,,,,,,,,179.79,836.155,0.9980000257492065
3011,,,,,,,,,,76.04,1587.945,0.05400000140070915,179.79,835.349,0.9990000128746033
3012,,,,,,,,,,83.502,1595.813,0.035999998450279236,179.435,835.349,0.9990000128746033
3013,,,,,,,,,,,,,178.782,835.349,0.9959999918937683
3014,,,,,,,,,,,,,178.33,835.473,0.9959999918937683
3015,107.772,1620.065,0.03700000047683716,,,,,,,83.482,1556.291,0.02199999988079071,178.33,835.972,0.9869999885559082
3016,,,,,,,,,,84.485,1595.934,0.02800000086426735,178.137,836.333,0.9919999837875366
3017,107.77,1620.07,0.04899999871850014,,,,,,,,,,177.795,836.333,0.9860000014305115
3018,,,,,,,,,,75.696,1588.5,0.04800000041723251,177.795,836.414,0.9739999771118164
3019,,,,,,,,,,75.706,1589.111,0.32899999618530273,177.684,836.414,0.9760000109672546
3020,108.024,1627.984,0.061000000685453415,,,,,,,75.768,1589.111,0.6859999895095825,177.493,836.044,0.9660000205039978
3021,108.025,1627.996,0.34299999475479126,,,,,,,75.768,1588.955,0.4740000069141388,177.493,836.044,0.9829999804496765
3022,108.083,1628.009,0.0949999988079071,,,,,,,75.768,1588.955,0.4790000021457672,177.755,835.791,0.9599999785423279
3023,108.083,1628.013,0.06800000369548798,,,,,,,75.812,1588.692,0.5299999713897705,177.755,835.49,0.9649999737739563
3024,108.083,1627.996,0.0820000022649765,,,,,,,83.729,1588.648,0.3240000009536743,178.313,835.791,0.9769999980926514
3025,108.058,1627.996,0.07000000029802322,,,,,,,84.072,1588.523,0.20600000023841858,851.369,1748.557,0.9850000143051147
3026,107.791,1620.177,0.052000001072883606,,,,,,,84.103,1572.265,0.1720000058412552,851.369,1749.581,0.9419999718666077
3027,107.791,1620.172,0.04399999976158142,,,,,,,84.103,1572.265,0.07100000232458115,852.338,1749.867,0.9570000171661377
3028,107.791,1620.168,0.057999998331069946,,,,,,,84.072,1572.256,0.04600000008940697,852.338,1749.867,0.9750000238418579
3029,107.808,1620.168,0.03999999910593033,,,,,,,83.801,1572.208,0.04899999871850014,851.369,1749.581,0.9890000224113464
3030,107.808,1620.141,0.028999999165534973,,,,,,,83.648,1572.043,0.03200000151991844,178.367,836.918,0.9850000143051147
3031,107.829,1620.141,0.14900000393390656,,,,,,,83.629,1571.953,0.07100000232458115,178.367,836.918,0.9959999918937683
3032,107.829,1627.894,0.08299999684095383,,,,,,,83.629,1571.953,0.06599999964237213,178.367,836.64,0.9959999918937683
3033,107.758,1627.938,0.27300000190734863,,,,,,,76.101,1572.043,0.08699999749660492,178.367,835.939,0.9940000176429749
3034,107.758,1627.938,0.7099999785423279,,,,,,,76.101,1571.955,0.1809999942779541,178.713,835.939,0.996999979019165
3035,107.831,1628.013,0.5170000195503235,,,,,,,76.101,1588.789,0.1120000034570694,178.881,835.939,0.996999979019165
3036,107.831,1628.013,0.4390000104904175,,,,,,,83.457,1595.942,0.11699999868869781,178.881,835.939,0.9950000047683716
3037,107.831,1628.013,0.23499999940395355,,,,,,,83.457,1595.942,0.19099999964237213,179.004,835.939,0.9819999933242798
3038,107.946,1627.987,0.19200000166893005,,,,,,,83.781,1595.942,0.08299999684095383,179.004,835.551,0.9660000205039978
3039,108.052,1627.987,0.164000004529953,,,,,,,,,,179.004,835.551,0.9829999804496765
3040,108.052,1627.987,0.2329999953508377,,,,,,,75.906,1587.989,0.05299999937415123,178.907,835.619,0.9929999709129333
3041,108.02,1627.989,0.05700000002980232,,,,,,,75.953,1588.478,0.20499999821186066,178.176,835.1,0.9929999709129333
3042,108.02,1627.989,0.10999999940395355,,,,,,,83.726,1588.478,0.11999999731779099,178.176,834.473,0.9980000257492065
3043,108.02,1627.989,0.11699999868869781,,,,,,,84.162,1588.478,0.04600000008940697,178.02,834.7,0.9980000257492065
3044,107.781,1627.656,0.3230000138282776,,,,,,,84.162,1580.092,0.035999998450279236,177.989,834.7,0.9980000257492065
3045,107.781,1627.656,0.08500000089406967,,,,,,,83.938,1572.388,0.052000001072883606,178.02,834.7,0.9980000257492065
3046,107.781,1627.656,0.0430000014603138,,,,,,,83.726,1572.388,0.23999999463558197,178.301,834.857,0.9980000257492065
3047,108.005,1628.015,0.03799999877810478,,,,84.083,1540.452,0.027000000700354576,83.501,1572.388,0.6309999823570251,178.646,835.209,0.9860000014305115
3048,108.021,1628.015,0.05400000140070915,,,,,,,83.501,1572.388,0.37700000405311584,178.733,835.789,0.9739999771118164
3049,108.023,1628.015,0.11599999666213989,,,,,,,83.737,1572.388,0.2630000114440918,853.735,1749.341,0.9419999718666077
3050,108.029,1628.007,0.05000000074505806,,,,,,,82.904,1580.097,0.3140000104904175,853.735,1749.978,0.9890000224113464
3051,108.034,1628.004,0.07400000095367432,,,,,,,82.904,1580.097,0.0430000014603138,853.735,1749.978,0.984000027179718
3052,108.036,1627.989,0.057999998331069946,,,,,,,75.858,1587.906,0.09600000083446503,852.275,1749.341,0.9539999961853027
3053,108.04,1627.989,0.08799999952316284,,,,,,,75.556,1603.818,0.11800000071525574,179.135,836.265,0.9919999837875366
3054,108.059,1627.989,0.08100000023841858,,,,,,,75.556,1603.818,0.19599999487400055,179.135,836.265,0.9810000061988831
3055,,,,,,,,,,75.556,1603.818,0.19099999964237213,179.084,836.236,0.9459999799728394
3056,108.017,1627.958,0.03799999877810478,,,,,,,75.556,1603.726,0.07599999755620956,179.084,836.265,0.9139999747276306
3057,108.017,1627.998,0.050999999046325684,,,,,,,75.921,1596.019,0.041999999433755875,852.76,1746.46,0.9399999976158142
3058,108.036,1628.0,0.17399999499320984,,,,,,,75.981,1595.85,0.18400000035762787,852.76,1746.46,0.9449999928474426
3059,108.028,1628.0,0.06300000101327896,,,,,,,75.981,1588.367,0.20399999618530273,179.261,834.639,0.9800000190734863
3060,108.017,1628.003,0.0689999982714653,,,,,,,75.981,1588.367,0.38999998569488525,179.261,834.639,0.9789999723434448
3061,108.012,1628.003,0.07500000298023224,,,,,,,76.154,1588.367,0.11800000071525574,179.017,834.306,0.9890000224113464
3062,108.022,1628.003,0.04399999976158142,,,,,,,76.206,1596.334,0.050999999046325684,178.908,829.33,0.9890000224113464
3063,108.008,1628.003,0.2750000059604645,,,,,,,,,,178.664,829.198,0.9900000095367432
3064,108.008,1627.985,0.11999999731779099,,,,,,,75.976,1588.001,0.03400000184774399,178.664,829.198,0.9909999966621399
3065,108.022,1627.972,0.2370000034570694,,,,,,,76.064,1588.069,0.06700000166893005,178.664,829.198,0.9649999737739563
3066,108.022,1627.972,0.1599999964237213,,,,,,,76.093,1596.181,0.02800000086426735,179.415,829.298,0.9900000095367432
3067,108.027,1627.985,0.15199999511241913,,,,,,,,,,179.512,829.657,0.9959999918937683
3068,108.037,1627.985,0.08299999684095383,,,,,,,83.209,1564.58,0.017999999225139618,179.578,829.657,0.996999979019165
3069,108.046,1628.002,0.17000000178813934,,,,,,,83.347,1588.425,0.02800000086426735,179.512,829.298,0.9980000257492065
3070,108.063,1628.034,0.08900000154972076,,,,,,,83.347,1595.873,0.13300000131130219,179.43,829.269,0.9940000176429749
3071,,,,,,,,,,83.347,1595.873,0.06800000369548798,179.512,828.866,0.9810000061988831
3072,,,,,,,,,,83.347,1595.873,0.09200000017881393,179.578,828.568,0.9240000247955322
3073,108.009,1628.011,0.052000001072883606,,,,,,,83.347,1588.329,0.01899999938905239,179.679,828.568,0.9330000281333923
3074,108.018,1628.014,0.17399999499320984,,,,,,,83.772,1588.301,0.02800000086426735,179.679,828.568,0.9589999914169312
3075,108.04,1628.014,0.054999999701976776,,,,,,,83.772,1588.301,0.04500000178813934,179.679,835.123,0.9610000252723694
3076,108.041,1628.018,0.13699999451637268,,,,,,,83.313,1588.329,0.04800000041723251,179.679,835.123,0.9700000286102295
3077,108.041,1628.018,0.10999999940395355,,,,,,,76.046,1596.135,0.20499999821186066,179.346,835.123,0.9729999899864197
3078,108.053,1628.018,0.05700000002980232,,,,,,,76.018,1596.136,0.2409999966621399,179.346,834.695,0.9890000224113464
3079,108.053,1628.018,0.04899999871850014,,,,,,,75.975,1596.136,0.15399999916553497,179.346,834.592,0.9860000014305115
3080,108.053,1628.018,0.04100000113248825,,,,,,,75.975,1596.135,0.21699999272823334,179.346,829.826,0.9890000224113464
3081,108.053,1628.012,0.10599999874830246,,,,,,,75.937,1596.11,0.14399999380111694,179.346,829.826,0.9940000176429749
3082,108.053,1628.001,0.07199999690055847,,,,,,,75.936,1595.999,0.14900000393390656,179.377,829.826,0.9829999804496765
3083,108.066,1628.001,0.1080000028014183,,,,,,,75.937,1588.356,0.06599999964237213,179.001,834.817,0.9819999933242798
3084,108.069,1628.001,0.15299999713897705,,,,,,,83.078,1595.999,0.06499999761581421,179.425,834.817,0.9829999804496765
3085,,,,,,,,,,83.997,1596.11,0.04600000008940697,179.425,834.817,0.9890000224113464
3086,107.486,1627.586,0.503000020980835,,,,,,,,,,178.742,834.532,0.9919999837875366
3087,107.985,1628.002,0.12700000405311584,,,,,,,76.192,1588.421,0.020999999716877937,178.322,834.152,0.9940000176429749
3088,,,,,,,,,,83.223,1596.155,0.1809999942779541,178.322,834.152,0.9919999837875366
3089,,,,,,,,,,84.28,1596.395,0.12800000607967377,178.322,834.152,0.9980000257492065
3090,107.823,1627.7,0.0820000022649765,924.068,1723.683,0.057999998331069946,,,,,,,178.466,834.217,0.996999979019165
3091,107.83,1627.728,0.1080000028014183,924.077,1723.71,0.13500000536441803,,,,,,,178.725,834.217,0.9990000128746033
3092,107.83,1627.781,0.11400000005960464,,,,,,,,,,178.725,834.221,0.9980000257492065
3093,107.83,1627.817,0.0820000022649765,,,,,,,76.061,1588.366,0.06499999761581421,178.485,834.619,0.9990000128746033
3094,107.823,1627.817,0.26100000739097595,,,,,,,,,,178.466,834.619,0.9980000257492065
3095,107.75,1627.817,0.13099999725818634,,,,,,,84.124,1588.435,0.0860000029206276,178.054,834.542,0.9980000257492065
3096,107.433,1627.661,0.24400000274181366,,,,,,,,,,178.054,834.423,0.9980000257492065
3097,107.433,1627.661,0.5419999957084656,,,,,,,,,,178.054,834.423,0.9980000257492065
3098,107.433,1627.661,0.6290000081062317,,,,,,,,,,178.054,834.156,0.996999979019165
3099,107.726,1627.88,0.30000001192092896,,,,,,,83.435,1596.119,0.017000000923871994,178.054,834.156,0.9929999709129333
3100,107.856,1628.119,0.11500000208616257,,,,,,,84.401,1604.253,0.07800000160932541,177.985,833.967,0.9850000143051147
3101,107.977,1628.16,0.44999998807907104,,,,,,,84.401,1604.387,0.02500000037252903,177.883,833.967,0.9879999756813049
3102,108.007,1628.16,0.33899998664855957,,,,83.834,1588.445,0.023000000044703484,83.883,1604.387,0.3630000054836273,177.737,834.165,0.9940000176429749
3103,108.007,1628.166,0.1289999932050705,,,,,,,84.081,1604.387,0.3619999885559082,177.711,834.525,0.9769999980926514
3104,108.007,1628.16,0.15399999916553497,,,,,,,84.081,1604.387,0.07100000232458115,177.737,834.609,0.9940000176429749
3105,108.007,1628.14,0.05900000035762787,924.04,1723.851,0.12200000137090683,,,,84.081,1603.902,0.07800000160932541,177.711,834.809,0.9919999837875366
3106,108.0,1628.14,0.061000000685453415,,,,,,,84.089,1603.897,0.035999998450279236,177.711,834.809,0.9900000095367432
3107,107.999,1628.155,0.07400000095367432,,,,,,,84.152,1603.822,0.017000000923871994,178.042,834.983,0.9959999918937683
3108,107.999,1628.115,0.2770000100135803,,,,,,,195.931,779.585,0.029999999329447746,178.728,835.171,0.9810000061988831
3109,107.999,1628.115,0.2750000059604645,,,,,,,195.931,779.585,0.054999999701976776,178.728,835.171,0.9919999837875366
3110,107.999,1628.036,0.06800000369548798,,,,,,,195.931,779.585,0.028999999165534973,178.728,835.171,0.9290000200271606
3111,108.029,1628.036,0.07699999958276749,,,,,,,195.931,779.585,0.11500000208616257,178.642,835.064,0.9929999709129333
3112,108.029,1628.036,0.04899999871850014,,,,,,,84.196,1595.939,0.035999998450279236,178.431,835.064,0.9959999918937683
3113,107.999,1628.06,0.1289999932050705,,,,,,,83.563,1595.956,0.054999999701976776,178.392,835.064,0.996999979019165
3114,107.965,1628.137,0.23800000548362732,,,,,,,83.522,1595.939,0.1379999965429306,178.392,835.917,0.9919999837875366
3115,107.965,1628.137,0.41100001335144043,,,,,,,83.507,1595.938,0.11599999666213989,176.662,836.027,0.953000009059906
3116,107.965,1628.137,0.3580000102519989,,,,,,,83.507,1595.938,0.09799999743700027,176.662,836.523,0.9959999918937683
3117,108.023,1628.247,0.18700000643730164,,,,,,,83.507,1595.895,0.23100000619888306,176.662,836.523,0.996999979019165
3118,108.026,1628.247,0.08900000154972076,,,,,,,83.507,1595.895,0.531000018119812,179.574,836.523,0.9959999918937683
3119,,,,,,,,,,83.232,1595.938,0.7630000114440918,179.574,836.027,0.9990000128746033
3120,,,,,,,75.811,1579.825,0.027000000700354576,83.09,1603.491,0.9390000104904175,859.924,1754.553,0.9980000257492065
3121,108.098,1628.089,0.22599999606609344,,,,84.286,1595.657,0.03500000014901161,83.09,1604.819,0.6710000038146973,179.574,835.932,0.996999979019165
3122,108.098,1628.119,0.2939999997615814,,,,84.335,1595.71,0.05299999937415123,83.09,1604.819,0.6269999742507935,860.2,1754.825,0.9959999918937683
3123,108.098,1628.119,0.3440000116825104,,,,84.387,1595.86,0.029999999329447746,83.73,1604.819,0.5789999961853027,860.163,1754.825,0.9959999918937683
3124,108.049,1628.119,0.4320000112056732,,,,,,,83.73,1604.559,0.0689999982714653,860.2,1755.428,0.9959999918937683
3125,108.049,1628.119,0.49300000071525574,,,,,,,83.73,1604.278,0.22200000286102295,860.163,1755.428,0.996999979019165
3126,108.049,1628.112,0.37599998712539673,,,,,,,83.673,1604.023,0.19300000369548798,860.163,1755.428,0.9769999980926514
3127,108.076,1628.099,0.0989999994635582,,,,,,,83.532,1596.073,0.4169999957084656,177.881,836.302,0.8989999890327454
3128,108.082,1628.062,0.06300000101327896,,,,,,,83.35,1596.036,0.31200000643730164,177.881,834.594,0.9700000286102295
3129,108.096,1628.086,0.05299999937415123,,,,,,,83.35,1596.073,0.1889999955892563,177.881,834.594,0.953000009059906
3130,108.105,1628.062,0.04100000113248825,,,,,,,83.35,1596.073,0.47699999809265137,178.084,834.594,0.9279999732971191
3131,108.113,1628.046,0.2070000022649765,,,,,,,83.853,1604.184,0.1080000028014183,178.143,834.598,0.968999981880188
3132,108.113,1628.046,0.1379999965429306,,,,,,,83.981,1604.282,0.4950000047683716,178.361,834.834,0.9900000095367432
3133,108.105,1628.086,0.1379999965429306,,,,,,,84.045,1604.282,0.14300000667572021,178.361,836.306,0.9909999966621399
3134,108.051,1628.149,0.2669999897480011,,,,,,,84.067,1604.315,0.27799999713897705,178.361,836.306,0.968999981880188
3135,107.972,1628.149,0.3370000123977661,,,,,,,84.102,1604.315,0.020999999716877937,178.143,836.306,0.9509999752044678
3136,107.972,1628.155,0.3449999988079071,,,,,,,84.245,1604.544,0.019999999552965164,171.479,836.306,0.9679999947547913
3137,107.972,1628.262,0.11900000274181366,,,,,,,,,,171.479,834.971,0.9559999704360962
3138,,,,,,,,,,83.041,1596.102,0.2199999988079071,177.5,834.839,0.9620000123977661
3139,,,,,,,,,,83.154,1596.102,0.3199999928474426,177.5,834.839,0.9829999804496765
3140,899.876,1708.048,0.014999999664723873,,,,,,,83.553,1596.146,0.36899998784065247,177.624,834.839,0.9750000238418579
3141,,,,,,,,,,83.211,1596.102,0.19599999487400055,859.308,1754.246,0.9480000138282776
3142,108.111,1628.126,0.06599999964237213,,,,,,,83.553,1595.963,0.22699999809265137,859.372,1754.516,0.9760000109672546
3143,,,,924.072,1723.769,0.04600000008940697,,,,83.975,1595.963,0.4779999852180481,859.393,1754.589,0.9739999771118164
3144,107.692,1628.052,0.09600000083446503,,,,,,,83.975,1596.104,0.1289999932050705,859.393,1754.589,0.972000002861023
3145,107.987,1628.117,0.3700000047683716,923.976,1723.822,0.13199999928474426,,,,84.482,1596.104,0.027000000700354576,859.773,1754.589,0.9950000047683716
3146,107.987,1628.132,0.11599999666213989,,,,,,,91.881,1604.091,0.08500000089406967,859.78,1754.589,0.9940000176429749
3147,107.97,1628.132,0.18700000643730164,,,,,,,,,,859.78,1754.482,0.9929999709129333
3148,107.987,1628.132,0.34700000286102295,,,,,,,91.883,772.206,0.02800000086426735,859.773,1754.448,0.984000027179718
3149,107.97,1628.005,0.26100000739097595,,,,,,,202.837,1604.104,0.15399999916553497,179.069,828.469,0.9240000247955322
3150,107.897,1627.926,0.04100000113248825,,,,,,,,,,178.794,828.469,0.9269999861717224
3151,107.903,1627.874,0.04699999839067459,,,,,,,203.182,772.337,0.08399999886751175,178.676,828.469,0.949999988079071
3152,107.903,1627.816,0.14100000262260437,,,,,,,,,,178.359,828.77,0.9890000224113464
3153,107.903,1627.816,0.09200000017881393,,,,,,,,,,178.359,828.77,0.9419999718666077
3154,107.94,1627.816,0.0729999989271164,,,,,,,,,,178.601,828.77,0.9470000267028809
3155,107.958,1628.006,0.06199999898672104,,,,,,,,,,178.601,828.77,0.9769999980926514
3156,107.981,1628.006,0.11100000143051147,,,,,,,,,,179.503,828.872,0.9760000109672546
3157,107.981,1628.016,0.09000000357627869,,,,,,,,,,859.641,1751.12,0.9869999885559082
3158,107.966,1628.006,0.1459999978542328,,,,,,,,,,860.265,1751.12,0.9959999918937683
3159,107.981,1628.016,0.14000000059604645,,,,,,,,,,860.265,1751.12,0.996999979019165
3160,107.985,1628.016,0.25699999928474426,,,,,,,83.358,1596.012,0.023000000044703484,860.278,1753.657,0.9879999756813049
3161,107.971,1628.043,0.08500000089406967,,,,,,,83.985,1603.902,0.13300000131130219,860.042,1753.657,0.9750000238418579
3162,107.989,1628.061,0.0430000014603138,,,,,,,84.101,1604.177,0.06199999898672104,860.042,1753.887,0.9959999918937683
3163,108.008,1628.069,0.05000000074505806,,,,,,,,,,859.911,1753.887,0.9959999918937683
3164,,,,,,,,,,,,,860.042,1753.887,0.9950000047683716
3165,,,,,,,,,,,,,859.911,1753.315,0.9959999918937683
3166,,,,,,,,,,,,,859.911,1751.274,0.9959999918937683
3167,,,,,,,,,,83.05,1595.98,0.17399999499320984,859.89,1751.274,0.9660000205039978
3168,,,,,,,,,,83.364,1595.996,0.032999999821186066,859.886,1751.061,0.9879999756813049
3169,,,,,,,,,,83.644,1596.035,0.16500000655651093,179.05,834.622,0.9810000061988831
3170,107.933,1627.961,0.11599999666213989,,,,,,,83.648,1596.058,0.03200000151991844,179.442,829.642,0.9860000014305115
3171,107.933,1628.034,0.05900000035762787,,,,,,,,,,179.442,829.614,0.9940000176429749
3172,108.005,1628.107,0.06499999761581421,,,,,,,,,,179.05,829.614,0.9959999918937683
3173,,,,,,,,,,82.071,1596.158,0.20000000298023224,179.17,829.614,0.996999979019165
3174,,,,,,,,,,82.31,1596.158,0.3790000081062317,179.442,829.642,0.996999979019165
3175,11.984,380.26,0.03799999877810478,,,,,,,82.31,1596.158,0.574999988079071,179.593,829.57,0.9940000176429749
3176,,,,,,,,,,82.31,1596.194,0.47099998593330383,179.17,829.66,0.9980000257492065
3177,,,,,,,,,,82.31,1596.194,0.527999997138977,179.614,829.578,0.9980000257492065
3178,107.891,1627.891,0.05999999865889549,,,,,,,83.17,1603.527,0.4580000042915344,180.141,829.66,0.9950000047683716
3179,108.122,1628.09,0.02800000086426735,,,,,,,83.615,1603.899,0.5210000276565552,180.687,829.825,0.996999979019165
3180,899.925,1708.168,0.10400000214576721,,,,,,,,,,179.614,834.86,0.9940000176429749
3181,,,,,,,,,,83.295,1595.951,0.0860000029206276,859.691,1753.419,0.9940000176429749
